drawing_key,drawing_id,phase,batch,split,dwg_path,dxf_path,raw_json_path,png_path,has_dwg,has_dxf,has_raw_json,has_png,png_match_count,png_reuse_group_size,complete_cad_triplet,complete_all
_P1_staging/05-110KV屋外配电装置母线分段间隔断面图wm666.taobao.com,05-110KV屋外配电装置母线分段间隔断面图wm666.taobao.com,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/05-110KV屋外配电装置母线分段间隔断面图wm666.taobao.com.dwg,datas/dxf_staging/_P1_staging/05-110KV屋外配电装置母线分段间隔断面图wm666.taobao.com.dxf,datas/raw_json/_P1_staging/05-110KV屋外配电装置母线分段间隔断面图wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/05-110KV屋外配电装置母线分段间隔断面图wm666.taobao.com.png,True,True,True,True,1,1,True,True
_P1_staging/05电气主接线,05电气主接线,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/05电气主接线.dwg,datas/dxf_staging/_P1_staging/05电气主接线.dxf,datas/raw_json/_P1_staging/05电气主接线.json,datas/qa_and_png/P1_oda_output/05电气主接线.png,True,True,True,True,1,1,True,True
_P1_staging/1#主变屏,1#主变屏,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/1#主变屏.dwg,datas/dxf_staging/_P1_staging/1#主变屏.dxf,datas/raw_json/_P1_staging/1#主变屏.json,datas/qa_and_png/P1_oda_output/1#主变屏.png,True,True,True,True,1,1,True,True
_P1_staging/1-主变保护测控柜面,1-主变保护测控柜面,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/1-主变保护测控柜面.dwg,datas/dxf_staging/_P1_staging/1-主变保护测控柜面.dxf,datas/raw_json/_P1_staging/1-主变保护测控柜面.json,datas/qa_and_png/P1_oda_output/1-主变保护测控柜面.png,True,True,True,True,1,1,True,True
_P1_staging/10-1#主变10kV侧开关柜端子排接线图,10-1#主变10kV侧开关柜端子排接线图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/10-1#主变10kV侧开关柜端子排接线图.dwg,datas/dxf_staging/_P1_staging/10-1#主变10kV侧开关柜端子排接线图.dxf,datas/raw_json/_P1_staging/10-1#主变10kV侧开关柜端子排接线图.json,datas/qa_and_png/P1_oda_output/10-1#主变10kV侧开关柜端子排接线图.png,True,True,True,True,1,1,True,True
_P1_staging/1000MW机组脱硫区电气主接线图,1000MW机组脱硫区电气主接线图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/1000MW机组脱硫区电气主接线图.dwg,datas/dxf_staging/_P1_staging/1000MW机组脱硫区电气主接线图.dxf,datas/raw_json/_P1_staging/1000MW机组脱硫区电气主接线图.json,datas/qa_and_png/P1_oda_output/1000MW机组脱硫区电气主接线图.png,True,True,True,True,1,1,True,True
_P1_staging/1000kw水电站主接线图,1000kw水电站主接线图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/1000kw水电站主接线图.dwg,datas/dxf_staging/_P1_staging/1000kw水电站主接线图.dxf,datas/raw_json/_P1_staging/1000kw水电站主接线图.json,datas/qa_and_png/P1_oda_output/1000kw水电站主接线图.png,True,True,True,True,1,1,True,True
_P1_staging/10kV电气主接线图,10kV电气主接线图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/10kV电气主接线图.dwg,datas/dxf_staging/_P1_staging/10kV电气主接线图.dxf,datas/raw_json/_P1_staging/10kV电气主接线图.json,datas/qa_and_png/P1_oda_output/10kV电气主接线图.png,True,True,True,True,1,1,True,True
_P1_staging/10kv变电站主接线图,10kv变电站主接线图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/10kv变电站主接线图.dwg,datas/dxf_staging/_P1_staging/10kv变电站主接线图.dxf,datas/raw_json/_P1_staging/10kv变电站主接线图.json,datas/qa_and_png/P1_oda_output/10kv变电站主接线图.png,True,True,True,True,1,1,True,True
_P1_staging/11-1#主变端子箱接线图,11-1#主变端子箱接线图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/11-1#主变端子箱接线图.dwg,datas/dxf_staging/_P1_staging/11-1#主变端子箱接线图.dxf,datas/raw_json/_P1_staging/11-1#主变端子箱接线图.json,datas/qa_and_png/P1_oda_output/11-1#主变端子箱接线图.png,True,True,True,True,1,1,True,True
_P1_staging/110KV出线断面图,110KV出线断面图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV出线断面图.dwg,datas/dxf_staging/_P1_staging/110KV出线断面图.dxf,datas/raw_json/_P1_staging/110KV出线断面图.json,datas/qa_and_png/P1_oda_output/110KV出线断面图.png,True,True,True,True,1,1,True,True
_P1_staging/110KV出线断面图wm666.taobao.com,110KV出线断面图wm666.taobao.com,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV出线断面图wm666.taobao.com.dwg,datas/dxf_staging/_P1_staging/110KV出线断面图wm666.taobao.com.dxf,datas/raw_json/_P1_staging/110KV出线断面图wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110KV出线断面图wm666.taobao.com.png,True,True,True,True,1,1,True,True
_P1_staging/110KV出线间隔断面图,110KV出线间隔断面图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV出线间隔断面图.dwg,datas/dxf_staging/_P1_staging/110KV出线间隔断面图.dxf,datas/raw_json/_P1_staging/110KV出线间隔断面图.json,datas/qa_and_png/P1_oda_output/110KV出线间隔断面图.png,True,True,True,True,1,1,True,True
_P1_staging/110KV升压开关站一次系统图,110KV升压开关站一次系统图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV升压开关站一次系统图.dwg,datas/dxf_staging/_P1_staging/110KV升压开关站一次系统图.dxf,datas/raw_json/_P1_staging/110KV升压开关站一次系统图.json,datas/qa_and_png/P1_oda_output/110KV升压开关站一次系统图.png,True,True,True,True,1,1,True,True
_P1_staging/110KV升压开关站基础布置图,110KV升压开关站基础布置图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV升压开关站基础布置图.dwg,datas/dxf_staging/_P1_staging/110KV升压开关站基础布置图.dxf,datas/raw_json/_P1_staging/110KV升压开关站基础布置图.json,datas/qa_and_png/P1_oda_output/110KV升压开关站基础布置图.png,True,True,True,True,1,1,True,True
_P1_staging/110KV升压站平面布置图1,110KV升压站平面布置图1,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV升压站平面布置图1.dwg,datas/dxf_staging/_P1_staging/110KV升压站平面布置图1.dxf,datas/raw_json/_P1_staging/110KV升压站平面布置图1.json,datas/qa_and_png/P1_oda_output/110KV升压站平面布置图1.png,True,True,True,True,1,1,True,True
_P1_staging/110KV升压站总体平面布置图,110KV升压站总体平面布置图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV升压站总体平面布置图.dwg,datas/dxf_staging/_P1_staging/110KV升压站总体平面布置图.dxf,datas/raw_json/_P1_staging/110KV升压站总体平面布置图.json,datas/qa_and_png/P1_oda_output/110KV升压站总体平面布置图.png,True,True,True,True,1,1,True,True
_P1_staging/110KV升压站总体平面布置图__230,110KV升压站总体平面布置图__230,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV升压站总体平面布置图__230.dwg,datas/dxf_staging/_P1_staging/110KV升压站总体平面布置图__230.dxf,datas/raw_json/_P1_staging/110KV升压站总体平面布置图__230.json,datas/qa_and_png/P1_oda_output/110KV升压站总体平面布置图__230.png,True,True,True,True,1,1,True,True
_P1_staging/110KV升压站总体平面布置图wm666.taobao.com,110KV升压站总体平面布置图wm666.taobao.com,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV升压站总体平面布置图wm666.taobao.com.dwg,datas/dxf_staging/_P1_staging/110KV升压站总体平面布置图wm666.taobao.com.dxf,datas/raw_json/_P1_staging/110KV升压站总体平面布置图wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110KV升压站总体平面布置图wm666.taobao.com.png,True,True,True,True,1,1,True,True
_P1_staging/110KV升压站接地布置图.wm666.taobao.com,110KV升压站接地布置图.wm666.taobao.com,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV升压站接地布置图.wm666.taobao.com.dwg,datas/dxf_staging/_P1_staging/110KV升压站接地布置图.wm666.taobao.com.dxf,datas/raw_json/_P1_staging/110KV升压站接地布置图.wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110KV升压站接地布置图.wm666.taobao.com.png,True,True,True,True,1,1,True,True
_P1_staging/110KV升压站立面布置图,110KV升压站立面布置图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV升压站立面布置图.dwg,datas/dxf_staging/_P1_staging/110KV升压站立面布置图.dxf,datas/raw_json/_P1_staging/110KV升压站立面布置图.json,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图.png,True,True,True,True,1,1,True,True
_P1_staging/110KV升压站立面布置图1,110KV升压站立面布置图1,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV升压站立面布置图1.dwg,datas/dxf_staging/_P1_staging/110KV升压站立面布置图1.dxf,datas/raw_json/_P1_staging/110KV升压站立面布置图1.json,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图1.png,True,True,True,True,1,1,True,True
_P1_staging/110KV升压站立面布置图1wm666.taobao.com,110KV升压站立面布置图1wm666.taobao.com,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV升压站立面布置图1wm666.taobao.com.dwg,datas/dxf_staging/_P1_staging/110KV升压站立面布置图1wm666.taobao.com.dxf,datas/raw_json/_P1_staging/110KV升压站立面布置图1wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图1wm666.taobao.com.png,True,True,True,True,1,1,True,True
_P1_staging/110KV升压站立面布置图wm666.taobao.com,110KV升压站立面布置图wm666.taobao.com,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV升压站立面布置图wm666.taobao.com.dwg,datas/dxf_staging/_P1_staging/110KV升压站立面布置图wm666.taobao.com.dxf,datas/raw_json/_P1_staging/110KV升压站立面布置图wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图wm666.taobao.com.png,True,True,True,True,1,1,True,True
_P1_staging/110KV变电所10KV配套线路工程出线图,110KV变电所10KV配套线路工程出线图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV变电所10KV配套线路工程出线图.dwg,datas/dxf_staging/_P1_staging/110KV变电所10KV配套线路工程出线图.dxf,datas/raw_json/_P1_staging/110KV变电所10KV配套线路工程出线图.json,datas/qa_and_png/P1_oda_output/110KV变电所10KV配套线路工程出线图.png,True,True,True,True,1,1,True,True
_P1_staging/110KV变电站主接线保护直流所,110KV变电站主接线保护直流所,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV变电站主接线保护直流所.dwg,datas/dxf_staging/_P1_staging/110KV变电站主接线保护直流所.dxf,datas/raw_json/_P1_staging/110KV变电站主接线保护直流所.json,datas/qa_and_png/P1_oda_output/110KV变电站主接线保护直流所.png,True,True,True,True,1,1,True,True
_P1_staging/110KV变电站主接线保护直流所wm666.taobao.com,110KV变电站主接线保护直流所wm666.taobao.com,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV变电站主接线保护直流所wm666.taobao.com.dwg,datas/dxf_staging/_P1_staging/110KV变电站主接线保护直流所wm666.taobao.com.dxf,datas/raw_json/_P1_staging/110KV变电站主接线保护直流所wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110KV变电站主接线保护直流所wm666.taobao.com.png,True,True,True,True,1,1,True,True
_P1_staging/110KV变电站典型设计图纸wm666.taobao.com,110KV变电站典型设计图纸wm666.taobao.com,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV变电站典型设计图纸wm666.taobao.com.dwg,datas/dxf_staging/_P1_staging/110KV变电站典型设计图纸wm666.taobao.com.dxf,datas/raw_json/_P1_staging/110KV变电站典型设计图纸wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110KV变电站典型设计图纸wm666.taobao.com.png,True,True,True,True,1,1,True,True
_P1_staging/110KV变电站电气主接线图,110KV变电站电气主接线图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV变电站电气主接线图.dwg,datas/dxf_staging/_P1_staging/110KV变电站电气主接线图.dxf,datas/raw_json/_P1_staging/110KV变电站电气主接线图.json,datas/qa_and_png/P1_oda_output/110KV变电站电气主接线图.png,True,True,True,True,1,1,True,True
_P1_staging/110KV平面图,110KV平面图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV平面图.dwg,datas/dxf_staging/_P1_staging/110KV平面图.dxf,datas/raw_json/_P1_staging/110KV平面图.json,datas/qa_and_png/P1_oda_output/110KV平面图.png,True,True,True,True,1,1,True,True
_P1_staging/110KV母线安装平断面图（施工图）,110KV母线安装平断面图（施工图）,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV母线安装平断面图（施工图）.dwg,datas/dxf_staging/_P1_staging/110KV母线安装平断面图（施工图）.dxf,datas/raw_json/_P1_staging/110KV母线安装平断面图（施工图）.json,datas/qa_and_png/P1_oda_output/110KV母线安装平断面图（施工图）.png,True,True,True,True,1,1,True,True
_P1_staging/110KV进线保护原理图,110KV进线保护原理图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV进线保护原理图.dwg,datas/dxf_staging/_P1_staging/110KV进线保护原理图.dxf,datas/raw_json/_P1_staging/110KV进线保护原理图.json,datas/qa_and_png/P1_oda_output/110KV进线保护原理图.png,True,True,True,True,1,1,True,True
_P1_staging/110KV配电装置半高型布置断面图,110KV配电装置半高型布置断面图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110KV配电装置半高型布置断面图.dwg,datas/dxf_staging/_P1_staging/110KV配电装置半高型布置断面图.dxf,datas/raw_json/_P1_staging/110KV配电装置半高型布置断面图.json,datas/qa_and_png/P1_oda_output/110KV配电装置半高型布置断面图.png,True,True,True,True,1,1,True,True
_P1_staging/110Kv变电站直流系统接线图wm666.taobao.com,110Kv变电站直流系统接线图wm666.taobao.com,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110Kv变电站直流系统接线图wm666.taobao.com.dwg,datas/dxf_staging/_P1_staging/110Kv变电站直流系统接线图wm666.taobao.com.dxf,datas/raw_json/_P1_staging/110Kv变电站直流系统接线图wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110Kv变电站直流系统接线图wm666.taobao.com.png,True,True,True,True,1,1,True,True
_P1_staging/110kVGIS汇控柜电源电路,110kVGIS汇控柜电源电路,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110kVGIS汇控柜电源电路.dwg,datas/dxf_staging/_P1_staging/110kVGIS汇控柜电源电路.dxf,datas/raw_json/_P1_staging/110kVGIS汇控柜电源电路.json,datas/qa_and_png/P1_oda_output/110kVGIS汇控柜电源电路.png,True,True,True,True,1,1,True,True
_P1_staging/110kVxx变电站完整电源图wm666.taobao.com,110kVxx变电站完整电源图wm666.taobao.com,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110kVxx变电站完整电源图wm666.taobao.com.dwg,datas/dxf_staging/_P1_staging/110kVxx变电站完整电源图wm666.taobao.com.dxf,datas/raw_json/_P1_staging/110kVxx变电站完整电源图wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110kVxx变电站完整电源图wm666.taobao.com.png,True,True,True,True,1,1,True,True
_P1_staging/110kVxx变电站完整电源图（塔位点）wm666.taobao.com,110kVxx变电站完整电源图（塔位点）wm666.taobao.com,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110kVxx变电站完整电源图（塔位点）wm666.taobao.com.dwg,datas/dxf_staging/_P1_staging/110kVxx变电站完整电源图（塔位点）wm666.taobao.com.dxf,datas/raw_json/_P1_staging/110kVxx变电站完整电源图（塔位点）wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110kVxx变电站完整电源图（塔位点）wm666.taobao.com.png,True,True,True,True,1,1,True,True
_P1_staging/110kV一次系统图（终版）,110kV一次系统图（终版）,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110kV一次系统图（终版）.dwg,datas/dxf_staging/_P1_staging/110kV一次系统图（终版）.dxf,datas/raw_json/_P1_staging/110kV一次系统图（终版）.json,datas/qa_and_png/P1_oda_output/110kV一次系统图（终版）.png,True,True,True,True,1,1,True,True
_P1_staging/110kV变电所总平面图,110kV变电所总平面图,P1,_P1_staging,train,datas/dwg_staging/_P1_staging/110kV变电所总平面图.dwg,datas/dxf_staging/_P1_staging/110kV变电所总平面图.dxf,datas/raw_json/_P1_staging/110kV变电所总平面图.json,datas/qa_and_png/P1_oda_output/110kV变电所总平面图.png,True,True,True,True,1,1,True,True
