entity_count,bbox_entity_count,line_count,polyline_count,text_count,insert_count,circle_count,arc_count,cad_min_x,cad_min_y,cad_max_x,cad_max_y,cad_width,cad_height,cad_area,cad_aspect_ratio,x_cluster_count,y_cluster_count,max_x_gap_ratio,max_y_gap_ratio,drawing_key,drawing_id,phase,batch,split,raw_json_path,png_path,png_width,png_height,png_error,png_file_size,hard_reject_reasons,review_flags,needs_panel_split,round2_keep
3710,3710,1315,1054,870,3,436,32,-24.73385985007212,-337.51387714985,1000.2614328220448,503.0370577202441,1024.9952926721169,840.5509348700941,861560.7514929936,1.2194326960453958,1,1,0.09401039607337511,0.053568978882387354,_P1_staging/#2主变风冷控制回路(一)(B066-500-0213)wm666.taobao.com,#2主变风冷控制回路(一)(B066-500-0213)wm666.taobao.com,P1,_P1_staging,train,datas/raw_json/_P1_staging/#2主变风冷控制回路(一)(B066-500-0213)wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/#2主变风冷控制回路(一)(B066-500-0213)wm666.taobao.com.png,9362,6622,,277740,,,False,True
1537,1537,618,82,784,5,48,0,-26.85727967649814,-335.3662903266633,822.5786035370961,392.3800851738996,849.4358832135943,727.7463755005629,618173.8852288126,1.1672141721479963,1,1,0.05518875315079103,0.06245339415216627,_P1_staging/#2主变风冷控制回路(二)(B066-500-0214)wm666.taobao.com,#2主变风冷控制回路(二)(B066-500-0214)wm666.taobao.com,P1,_P1_staging,train,datas/raw_json/_P1_staging/#2主变风冷控制回路(二)(B066-500-0214)wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/#2主变风冷控制回路(二)(B066-500-0214)wm666.taobao.com.png,9362,6622,,399876,,,False,True
3348,3186,1785,86,1313,2,0,0,-24.99999998317185,-323.9745832411459,559.0,377.7175013516084,583.9999999831718,701.6920845927543,409788.17739036033,0.8322738887985487,1,1,0.05455778431589454,0.04569674385796074,_P1_staging/#2主变风冷控制箱二次安装图(B066-500-0311)wm666.taobao.com,#2主变风冷控制箱二次安装图(B066-500-0311)wm666.taobao.com,P1,_P1_staging,train,datas/raw_json/_P1_staging/#2主变风冷控制箱二次安装图(B066-500-0311)wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/#2主变风冷控制箱二次安装图(B066-500-0311)wm666.taobao.com.png,6622,9362,,221930,,,False,True
2802,2802,517,337,95,1836,17,0,-6161694.895883944,757584.199939691,-3059444.41133451,1518793.367071757,3102250.484549434,761209.1671320661,2361461507578.923,4.075424493687434,2,2,0.982771974351151,0.9909645981568515,_P1_staging/001 220kV变电站电气主接线图,001 220kV变电站电气主接线图,P1,_P1_staging,train,datas/raw_json/_P1_staging/001 220kV变电站电气主接线图.json,datas/qa_and_png/P1_oda_output/001 220kV变电站电气主接线图.png,9362,6622,,21758,,multi_panel_candidate,True,True
1162,1161,99,749,165,7,141,0,644.1276767834097,838.3027268231795,3588.986719593756,1327.633013299274,2944.859042810346,489.33028647609444,1441008.719050104,6.018141783165946,1,1,0.758258945035145,0.335063902728184,_P1_staging/01-110KV屋外配电装置配置接线图wm666.taobao.com,01-110KV屋外配电装置配置接线图wm666.taobao.com,P1,_P1_staging,train,datas/raw_json/_P1_staging/01-110KV屋外配电装置配置接线图wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/01-110KV屋外配电装置配置接线图wm666.taobao.com.png,9362,6622,,182474,,,False,True
898,821,467,50,74,7,160,63,86186.25216033543,165963.646227397,303407.5386357465,512112.9304859969,217221.2864754111,346149.28425859986,75190992839.19583,0.627536431111411,1,1,0.7852896790492604,0.6382173661554988,_P1_staging/02-110KV屋外配电装置平面布置图wm666.taobao.com,02-110KV屋外配电装置平面布置图wm666.taobao.com,P1,_P1_staging,train,datas/raw_json/_P1_staging/02-110KV屋外配电装置平面布置图wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/02-110KV屋外配电装置平面布置图wm666.taobao.com.png,9362,6622,,151790,,,False,True
27341,27314,9641,13812,1708,16,978,1159,644.1276767834097,107.9511910114608,4697.1376050089,2105.628761998378,4053.0099282254905,1997.6775709869173,8096607.028603358,2.0288609068295105,1,2,0.16184939586932828,0.18377112136428755,_P1_staging/02-主接线wm666.taobao.com,02-主接线wm666.taobao.com,P1,_P1_staging,train,datas/raw_json/_P1_staging/02-主接线wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/02-主接线wm666.taobao.com.png,9362,6622,,197202,,huge_entity_count;multi_panel_candidate,True,True
1261,1222,1115,30,57,8,4,8,64541.86020891598,6520.907699754505,91070.68299731573,21370.90769975451,26528.822788399746,14850.000000000004,393953018.4077363,1.7864527130235515,1,1,0.07344720973929672,0.19888261105820612,_P1_staging/03-10kV配电装置主变进线及母线桥间隔断面图wm666.taobao.com,03-10kV配电装置主变进线及母线桥间隔断面图wm666.taobao.com,P1,_P1_staging,train,datas/raw_json/_P1_staging/03-10kV配电装置主变进线及母线桥间隔断面图wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/03-10kV配电装置主变进线及母线桥间隔断面图wm666.taobao.com.png,9362,6622,,122135,,,False,True
1509,1472,889,229,191,9,53,101,247884.5605034193,-5397.5887616031105,415397.708309349,172893.49422423128,167513.1478059297,178291.0829858344,29866100536.685356,0.939548658298514,1,1,0.35603915331845887,0.27183112197532394,_P1_staging/03-110KV屋外配电装置出线间隔断面图wm666.taobao.com,03-110KV屋外配电装置出线间隔断面图wm666.taobao.com,P1,_P1_staging,val,datas/raw_json/_P1_staging/03-110KV屋外配电装置出线间隔断面图wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/03-110KV屋外配电装置出线间隔断面图wm666.taobao.com.png,9362,6622,,191921,,,False,True
918,892,503,110,153,5,60,61,313125.64681135915,103849.9855830261,443312.7850468853,243111.34565109256,130187.13823552616,139261.36006806645,18130037934.04875,0.9348403474725142,1,1,0.31003727912267287,0.34801516445441183,_P1_staging/04-110KV屋外配电装置主变进线间隔及母线PT间隔断面图wm666.taobao.com,04-110KV屋外配电装置主变进线间隔及母线PT间隔断面图wm666.taobao.com,P1,_P1_staging,val,datas/raw_json/_P1_staging/04-110KV屋外配电装置主变进线间隔及母线PT间隔断面图wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/04-110KV屋外配电装置主变进线间隔及母线PT间隔断面图wm666.taobao.com.png,9362,6622,,141558,,,False,True
1061,1039,510,190,143,10,102,84,280526.2035682718,129573.7399141647,449311.1145871158,268502.9838799925,168784.911018844,138929.2439658278,23449160080.687515,1.2148983626540122,1,1,0.18180599432864025,0.26923495813009085,_P1_staging/05-110KV屋外配电装置母线分段间隔断面图wm666.taobao.com,05-110KV屋外配电装置母线分段间隔断面图wm666.taobao.com,P1,_P1_staging,train,datas/raw_json/_P1_staging/05-110KV屋外配电装置母线分段间隔断面图wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/05-110KV屋外配电装置母线分段间隔断面图wm666.taobao.com.png,9362,6622,,132225,,,False,True
4281,4277,582,1159,2409,1,124,2,-1025.625551370509,-61559.7734596287,501251.1784532215,34777.57556194806,502276.804004592,96337.34902157675,48388015772.83248,5.213728726250259,1,2,0.05308255256692616,0.37097131734204175,_P1_staging/05电气主接线,05电气主接线,P1,_P1_staging,train,datas/raw_json/_P1_staging/05电气主接线.json,datas/qa_and_png/P1_oda_output/05电气主接线.png,9362,6622,,224752,,multi_panel_candidate,True,True
9526,9219,4109,469,3774,42,808,17,-192.2266943556642,-1124.335956558029,1930.509436693003,2263.03143161748,2122.736131048667,3387.367388175509,7190487.1440161085,0.6266625044743102,1,1,0.05368284305387752,0.3636175005840137,_P1_staging/1#主变屏,1#主变屏,P1,_P1_staging,train,datas/raw_json/_P1_staging/1#主变屏.json,datas/qa_and_png/P1_oda_output/1#主变屏.png,9362,6622,,238546,,,False,True
1121,1101,215,284,434,0,168,0,0.0,0.0,421.625,297.0,421.625,297.0,125222.625,1.4196127946127945,1,1,0.07832789801363765,0.038399523462969765,_P1_staging/1-主变保护测控柜面,1-主变保护测控柜面,P1,_P1_staging,train,datas/raw_json/_P1_staging/1-主变保护测控柜面.json,datas/qa_and_png/P1_oda_output/1-主变保护测控柜面.png,9362,6622,,329575,,,False,True
1012,938,507,26,331,10,62,2,0.0,-3124.779098718868,6188.318617967931,2812.997999300816,6188.318617967931,5937.777098019684,36744856.565018795,1.0421944973366895,1,1,0.2775602769767087,0.3222530763010233,_P1_staging/10-1#主变10kV侧开关柜端子排接线图,10-1#主变10kV侧开关柜端子排接线图,P1,_P1_staging,train,datas/raw_json/_P1_staging/10-1#主变10kV侧开关柜端子排接线图.json,datas/qa_and_png/P1_oda_output/10-1#主变10kV侧开关柜端子排接线图.png,6622,9362,,257033,,,False,True
2016,2012,342,962,236,470,2,0,278535.5159782561,131526.6278797027,397435.5159782561,215626.6278797027,118900.0,84100.0,9999490000.0,1.4137931034482758,1,1,0.03674482154422641,0.02645254813770871,_P1_staging/1000MW机组脱硫区电气主接线图,1000MW机组脱硫区电气主接线图,P1,_P1_staging,train,datas/raw_json/_P1_staging/1000MW机组脱硫区电气主接线图.json,datas/qa_and_png/P1_oda_output/1000MW机组脱硫区电气主接线图.png,9362,6622,,183415,,,False,True
745,736,515,6,128,2,85,0,-258340.9227509583,-2.185363893607956,6.773644540186613,192302.0785553192,258347.6963954985,192304.2639192128,49681363590.5606,1.3434319714514007,1,1,0.9433973308149152,0.9130216400162107,_P1_staging/1000kw水电站主接线图,1000kw水电站主接线图,P1,_P1_staging,train,datas/raw_json/_P1_staging/1000kw水电站主接线图.json,datas/qa_and_png/P1_oda_output/1000kw水电站主接线图.png,9362,6622,,154244,,,False,True
264,263,158,1,81,5,18,0,8.944795585209702,0.0,398.9999999999999,280.0000000000001,390.0552044147902,280.0000000000001,109215.4572361413,1.393054301481393,1,1,0.1257374156909674,0.06184151985654426,_P1_staging/10KV主接线图,10KV主接线图,P1,_P1_staging,test,datas/raw_json/_P1_staging/10KV主接线图.json,datas/qa_and_png/P1_oda_output/10KV主接线图.png,9362,6622,,248751,,,False,True
464,448,303,16,81,2,46,0,925.7323284138627,-485.8677460691557,10980.53232841386,6624.312253930843,10054.799999999997,7110.179999999999,71491437.86399998,1.414141414141414,1,1,0.047390037799350485,0.25640944526999077,_P1_staging/10kV电气主接线图,10kV电气主接线图,P1,_P1_staging,train,datas/raw_json/_P1_staging/10kV电气主接线图.json,datas/qa_and_png/P1_oda_output/10kV电气主接线图.png,9362,6622,,163458,,,False,True
2872,2792,1488,769,361,125,47,2,-211.2670188259972,0.0,4504.184314344357,3546.868645200461,4715.451333170354,3546.868645200461,16725086.48159064,1.3294688371251615,1,1,0.06193781233781985,0.07753504455651589,_P1_staging/10kv变电站主接线图,10kv变电站主接线图,P1,_P1_staging,train,datas/raw_json/_P1_staging/10kv变电站主接线图.json,datas/qa_and_png/P1_oda_output/10kv变电站主接线图.png,9362,6622,,221089,,,False,True
1115,1073,583,64,308,12,106,0,0.0,-3124.779098718868,6188.318617967931,900.93106307421,6188.318617967931,4025.7101617930784,24912377.144766796,1.5371992441730111,1,1,0.23103695668545374,0.39050712946129046,_P1_staging/11-1#主变端子箱接线图,11-1#主变端子箱接线图,P1,_P1_staging,train,datas/raw_json/_P1_staging/11-1#主变端子箱接线图.json,datas/qa_and_png/P1_oda_output/11-1#主变端子箱接线图.png,9362,6622,,224871,,,False,True
626,581,168,132,210,0,70,1,-843.0960202248691,-240.7855224895457,1117.35621968565,595.2358883615191,1960.4522399105192,836.0214108510647,1638980.0475161222,2.3449785070872657,1,1,0.3909374185706211,0.056098560187630056,_P1_staging/110KV出线断面图,110KV出线断面图,P1,_P1_staging,train,datas/raw_json/_P1_staging/110KV出线断面图.json,datas/qa_and_png/P1_oda_output/110KV出线断面图.png,9362,6622,,215368,,,False,True
626,581,168,132,210,0,70,1,-843.0960202248691,-240.7855224895457,1117.35621968565,595.2358883615191,1960.4522399105192,836.0214108510647,1638980.0475161222,2.3449785070872657,1,1,0.3909374185706211,0.056098560187630056,_P1_staging/110KV出线断面图wm666.taobao.com,110KV出线断面图wm666.taobao.com,P1,_P1_staging,train,datas/raw_json/_P1_staging/110KV出线断面图wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110KV出线断面图wm666.taobao.com.png,9362,6622,,215368,,,False,True
993,953,715,67,88,16,51,16,1792.390996486515,-144.9805675071336,2376.929527498181,191.7397848516862,584.538531011666,336.7203523588198,196826.0201295551,1.7359762393832474,1,1,0.04293744500364841,0.08807679114364049,_P1_staging/110KV出线间隔断面图,110KV出线间隔断面图,P1,_P1_staging,train,datas/raw_json/_P1_staging/110KV出线间隔断面图.json,datas/qa_and_png/P1_oda_output/110KV出线间隔断面图.png,9362,6622,,163852,,,False,True
409,407,177,55,137,5,33,0,-4411.619076927527,-620.0659899988361,2367.049407393763,1892.208712896555,6778.66848432129,2512.274702895391,17029877.35247462,2.6982194568567244,1,1,0.6736532982250216,0.5752432719787426,_P1_staging/110KV升压开关站一次系统图,110KV升压开关站一次系统图,P1,_P1_staging,train,datas/raw_json/_P1_staging/110KV升压开关站一次系统图.json,datas/qa_and_png/P1_oda_output/110KV升压开关站一次系统图.png,9362,6622,,100898,,,False,True
1062,932,558,113,201,9,49,2,-6130.187289745296,-683.131072761082,3432.228151204159,2685.069217604433,9562.415440949455,3368.2002903655152,32208130.46480164,2.8390281505235984,1,1,0.8663188415974369,0.8556172123163949,_P1_staging/110KV升压开关站基础布置图,110KV升压开关站基础布置图,P1,_P1_staging,train,datas/raw_json/_P1_staging/110KV升压开关站基础布置图.json,datas/qa_and_png/P1_oda_output/110KV升压开关站基础布置图.png,9362,6622,,170616,,,False,True
1875,1268,554,343,156,43,131,41,-1267.077813896259,-542.077787706833,134.5196274133319,75.00000000000001,1401.5974413095907,617.077787706833,864894.6483388799,2.2713464481004375,1,1,0.5668927481539876,0.3027671898564503,_P1_staging/110KV升压站平面布置图1,110KV升压站平面布置图1,P1,_P1_staging,train,datas/raw_json/_P1_staging/110KV升压站平面布置图1.json,datas/qa_and_png/P1_oda_output/110KV升压站平面布置图1.png,9362,6622,,210874,,,False,True
1875,1268,554,343,156,43,131,41,-1267.077813896259,-542.077787706833,134.5196274133319,75.00000000000001,1401.5974413095907,617.077787706833,864894.6483388799,2.2713464481004375,1,1,0.5668927481539876,0.3027671898564503,_P1_staging/110KV升压站平面布置图1wm666.taobao.com,110KV升压站平面布置图1wm666.taobao.com,P1,_P1_staging,test,datas/raw_json/_P1_staging/110KV升压站平面布置图1wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110KV升压站平面布置图1wm666.taobao.com.png,9362,6622,,210874,,,False,True
2053,1374,635,377,136,45,140,41,-1004.322798675072,-866.0236464238128,134.5196274133319,75.00000000000001,1138.842426088404,941.0236464238128,1071677.6524998513,1.2102165874538489,1,1,0.46696575215851865,0.3556886080291218,_P1_staging/110KV升压站总体平面布置图,110KV升压站总体平面布置图,P1,_P1_staging,train,datas/raw_json/_P1_staging/110KV升压站总体平面布置图.json,datas/qa_and_png/P1_oda_output/110KV升压站总体平面布置图.png,9362,6622,,244479,,,False,True
2050,1371,635,377,133,45,140,41,-1004.322798675072,-795.8936632922298,134.5196274133319,75.00000000000001,1138.842426088404,870.8936632922298,991810.6523687405,1.3076710442274322,1,1,0.46696575215851865,0.3843309522469926,_P1_staging/110KV升压站总体平面布置图__230,110KV升压站总体平面布置图__230,P1,_P1_staging,train,datas/raw_json/_P1_staging/110KV升压站总体平面布置图__230.json,datas/qa_and_png/P1_oda_output/110KV升压站总体平面布置图__230.png,9362,6622,,235681,,,False,True
2053,1374,635,377,136,45,140,41,-1004.322798675072,-866.0236464238128,134.5196274133319,75.00000000000001,1138.842426088404,941.0236464238128,1071677.6524998513,1.2102165874538489,1,1,0.46696575215851865,0.3556886080291218,_P1_staging/110KV升压站总体平面布置图wm666.taobao.com,110KV升压站总体平面布置图wm666.taobao.com,P1,_P1_staging,train,datas/raw_json/_P1_staging/110KV升压站总体平面布置图wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110KV升压站总体平面布置图wm666.taobao.com.png,9362,6622,,244479,,,False,True
1107,969,654,160,69,0,76,10,-733.4322760726457,-19.32062751326441,134.5196274133319,400.6793724867355,867.9519034859776,419.9999999999999,364539.7994641105,2.06655215115709,1,1,0.3231191755667464,0.050344038176674974,_P1_staging/110KV升压站接地布置图.,110KV升压站接地布置图.,P1,_P1_staging,val,datas/raw_json/_P1_staging/110KV升压站接地布置图..json,datas/qa_and_png/P1_oda_output/110KV升压站接地布置图..png,9362,6622,,224429,,,False,True
1107,969,654,160,69,0,76,10,-733.4322760726457,-19.32062751326441,134.5196274133319,400.6793724867355,867.9519034859776,419.9999999999999,364539.7994641105,2.06655215115709,1,1,0.3231191755667464,0.050344038176674974,_P1_staging/110KV升压站接地布置图.wm666.taobao.com,110KV升压站接地布置图.wm666.taobao.com,P1,_P1_staging,train,datas/raw_json/_P1_staging/110KV升压站接地布置图.wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110KV升压站接地布置图.wm666.taobao.com.png,9362,6622,,224429,,,False,True
1564,1354,1126,36,128,0,12,52,-1428.993371269983,-14.4410391020217,134.5196274133319,667.6491240270108,1563.512998683315,682.0901631290325,1066456.836326265,2.2922380107504083,1,1,0.6079568348920218,0.11600323868261139,_P1_staging/110KV升压站立面布置图,110KV升压站立面布置图,P1,_P1_staging,train,datas/raw_json/_P1_staging/110KV升压站立面布置图.json,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图.png,9362,6622,,152986,,,False,True
1862,1575,1279,62,133,0,17,84,-733.4322760726457,-19.32062751326441,135.97478027780937,1022.2799240001972,869.407056350455,1041.6005515134616,905574.8693843292,0.834683751930808,1,1,0.3352126660228429,0.1252669478400869,_P1_staging/110KV升压站立面布置图1,110KV升压站立面布置图1,P1,_P1_staging,train,datas/raw_json/_P1_staging/110KV升压站立面布置图1.json,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图1.png,9362,6622,,150612,,,False,True
1862,1575,1279,62,133,0,17,84,-733.4322760726457,-19.32062751326441,135.97478027780937,1022.2799240001972,869.407056350455,1041.6005515134616,905574.8693843292,0.834683751930808,1,1,0.3352126660228429,0.1252669478400869,_P1_staging/110KV升压站立面布置图1wm666.taobao.com,110KV升压站立面布置图1wm666.taobao.com,P1,_P1_staging,train,datas/raw_json/_P1_staging/110KV升压站立面布置图1wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图1wm666.taobao.com.png,9362,6622,,150612,,,False,True
1564,1354,1126,36,128,0,12,52,-1428.993371269983,-14.4410391020217,134.5196274133319,667.6491240270108,1563.512998683315,682.0901631290325,1066456.836326265,2.2922380107504083,1,1,0.6079568348920218,0.11600323868261139,_P1_staging/110KV升压站立面布置图wm666.taobao.com,110KV升压站立面布置图wm666.taobao.com,P1,_P1_staging,train,datas/raw_json/_P1_staging/110KV升压站立面布置图wm666.taobao.com.json,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图wm666.taobao.com.png,9362,6622,,152986,,,False,True
370,370,141,63,159,2,5,0,163.7412752226533,-204.5143912805929,1466.151168808147,109.5506872196882,1302.4098935854938,314.06507850028106,409041.4654684708,4.146942728573142,1,1,0.8381038347810776,0.05147047413699211,_P1_staging/110KV变电所10KV配套线路工程出线图,110KV变电所10KV配套线路工程出线图,P1,_P1_staging,train,datas/raw_json/_P1_staging/110KV变电所10KV配套线路工程出线图.json,datas/qa_and_png/P1_oda_output/110KV变电所10KV配套线路工程出线图.png,6622,9362,,295516,,,False,True
2126,2124,1562,66,252,2,206,36,86.75540355723126,36.97606725355456,409.7816307438194,265.8100509628918,323.02622718658813,228.83398370933725,73919.37840970438,1.411618248087194,1,1,0.01818044820283974,0.06888498310575097,_P1_staging/110KV变电所一次系统图,110KV变电所一次系统图,P1,_P1_staging,test,datas/raw_json/_P1_staging/110KV变电所一次系统图.json,datas/qa_and_png/P1_oda_output/110KV变电所一次系统图.png,9362,6622,,283047,,,False,True
